# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
191424,1,5,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191693,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191834,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191837,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191839,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191842,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191845,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191849,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191856,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191857,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191858,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
191859,1,0,1,HLT_BTagMu_Jet300_Mu5_v3/1,ONE,L1_SingleJet128/1
